idhotel,fechaocupacion,idcliente,idtipohab,idregimen,idsegmento,id_canal,idpais_cliente,NHab,S1H,S2H,S3H,S4H,S5H,S6H,S7H,S8H,S9H,S10H,S11H,S12H,S13H,S14H,S15H,S16H,S17H,S18H,S19H,S20H,S21H,S22H,S23H,S24H,S25H,S26H,S27H,S28H,S29H,S30H,S31H,S32H,S33H,S34H,S35H,S36H,S37H,S38H,S39H,S40H,S41H,S42H,S43H,S44H,S45H,S46H,S47H,S48H,S49H,S50H,S51H,S52H,PreuHab,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,diaAño
AV_SUITES,2018-06-08,TUI_UK_LTD,SUI,MP,VACAC,DESCONOCIDO,GB,48,48,61,64,73,75,75,79,91,89,89,93,92,94,92,83,83,79,86,86,77,77,58,46,45,35,21,19,19,19,19,19,19,19,20,20,20,20,17,17,11,11,11,9,9,9,9,9,7,7,7,5,5,72.944807,72.944807,72.048969,73.09253100000002,73.848776,74.074799,74.074799,75.011662,75.72511800000002,76.139779,76.139779,75.680199,75.830873,77.006063,77.33510600000002,76.345156,76.345156,76.908087,76.897897,75.887934,74.823398,75.597306,74.682929,73.16826400000002,72.93968000000002,72.91948000000002,75.800865,76.45933000000002,76.45933000000002,76.45933000000002,76.45933000000002,76.45933000000002,76.45933000000002,76.45933000000002,75.727272,75.727272,75.727272,75.727272,75.636363,75.636363,70.24793299999999,70.24793299999999,70.24793299999999,72.121212,72.121212,72.121212,72.121212,72.121212,70.64935,70.64935,70.64935,71.090909,71.090909,159
AV_SUITES,2018-06-08,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,94,94,120,117,122,129,136,149,156,154,154,157,155,156,159,150,149,143,142,142,129,142,120,87,87,70,67,67,67,66,65,65,67,68,78,78,78,76,73,71,70,68,66,63,63,63,57,55,53,33,25,20,4,106.307813,106.307813,113.081229,113.44112,114.446532,114.461307,114.762328,115.736603,116.165292,116.323873,116.01189,116.041975,116.444672,116.669006,117.619233,116.50203799999998,116.2875,115.281319,117.207786,117.026608,117.83209,119.305671,118.728834,121.940271,121.940271,125.380085,124.845543,124.845543,124.845543,125.05188,124.979951,124.665754,123.970847,123.676489,126.252606,126.252606,126.252606,126.974564,126.605712,127.243773,127.576476,128.27123899999998,128.787723,129.970255,129.970255,129.970255,128.017566,128.892585,130.22300900000002,131.871745,137.738525,138.554181,122.0,159
DONAIRE_BEACH,2018-06-09,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,59,59,73,73,83,90,85,106,109,109,111,108,109,114,114,119,119,116,121,126,117,96,97,97,98,100,100,100,100,100,100,98,98,104,104,104,101,102,66,66,66,54,54,54,53,53,53,53,53,53,37,36,32,88.42030600000002,88.51275600000002,92.463246,92.039834,93.287082,95.661933,96.069855,97.608244,97.308768,97.308768,98.295202,98.803402,98.675931,98.832138,98.832138,99.338961,99.338961,99.712148,99.150038,99.338211,100.932991,102.494925,103.552644,103.552644,103.362403,102.993337,102.993337,102.993337,102.993337,102.993337,102.993337,103.362403,103.362403,103.970944,104.362579,104.362579,104.742385,104.547941,103.201149,103.201149,103.201149,104.654199,104.654199,104.654199,104.81234,104.81234,104.81234,104.81234,104.81234,104.81234,103.032744,103.220522,104.458315,160
BAHIA_TOSSA,2018-06-09,TUI_UK_LTD,DBL,MP,DESCONOCIDO,DESCONOCIDO,GB,90,89,90,93,96,93,92,91,103,97,94,94,106,103,102,104,106,116,112,106,98,99,86,71,71,67,60,64,58,52,52,67,59,53,56,47,44,41,38,38,38,38,36,36,36,32,32,32,30,28,28,23,14,71.449047,71.455114,71.893187,72.44404200000002,72.45275,73.003034,72.94674300000001,73.188764,72.912181,73.03608299999998,73.026597,73.026597,73.93160300000002,74.090246,73.457441,73.163679,73.052529,73.41849300000001,71.86201,71.645314,72.42234300000001,72.925882,71.192851,70.895057,70.895057,71.34584699999998,72.245287,72.133151,73.012129,74.093948,74.093948,74.083903,73.9912,74.649125,73.83188299999998,73.425907,74.093375,73.124045,71.423312,71.423312,71.423312,71.423312,71.45188,71.45188,71.45188,70.725131,70.725131,70.725131,69.57347299999999,69.997552,69.997552,70.906707,68.56947,160
BAHIA_TOSSA,2018-06-09,TUI_UK_LTD,DBL,TI,DESCONOCIDO,DESCONOCIDO,GB,99,100,101,103,103,106,105,102,120,110,108,108,126,130,131,129,131,138,138,138,135,135,133,129,129,125,125,125,117,107,103,128,129,126,138,137,136,126,120,118,114,112,112,110,110,91,85,85,61,55,55,53,40,106.844096,106.786565,106.975897,107.173213,107.173213,107.328688,107.346538,106.958334,107.714697,107.996223,108.403585,108.443989,109.23142,109.567019,109.634169,109.684875,109.753968,111.565755,111.565755,111.565755,111.542637,111.725822,111.775698,112.293056,112.293056,112.59188799999998,112.59188799999998,112.59188799999998,112.90866,113.022393,112.94201,113.033676,112.925593,113.691498,113.857362,114.249857,114.307844,114.895047,115.49586,115.77391,115.748433,116.045889,116.045889,116.117798,116.117798,116.383093,116.476445,116.476445,114.216716,114.797333,114.797333,115.17562,116.134902,160
TAURUS_AQUAPARK,2018-06-09,TUI_UK_LTD,DBL,MP,VACAC,DESCONOCIDO,GB,48,48,56,58,60,59,62,64,69,67,68,68,68,69,69,74,76,78,58,55,53,53,53,49,49,43,43,43,43,43,41,57,56,54,61,62,69,66,66,49,49,49,49,49,47,47,47,47,47,47,41,33,24,48.226675,48.226675,49.825542,51.241743,51.173291,50.781775,52.208315,52.676635,54.128983,54.170826,54.71089300000001,54.71089300000001,55.689301,56.199534,56.199534,56.71289399999999,56.63193199999999,57.813337,56.313504,56.57523199999999,56.348226,56.348226,56.348226,56.940659,56.940659,57.063776,57.063776,57.063776,57.063776,58.035973,58.47231800000001,60.79603,61.00505,60.826921,62.503112,62.961051,64.226395,64.969468,64.969468,67.176784,67.176784,67.176784,67.176784,67.176784,67.056938,67.056938,67.056938,67.056938,67.056938,67.056938,68.72824200000001,63.48620500000001,60.175175,160
TAURUS_AQUAPARK,2018-06-09,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,90,91,101,103,108,105,104,102,113,110,110,103,124,119,111,112,107,124,122,105,102,100,103,94,94,93,89,85,85,75,77,95,96,107,117,118,120,126,123,119,116,116,116,114,114,114,88,85,58,55,35,17,17,94.893339,94.729676,95.3469,95.451399,94.750366,94.964013,95.459323,95.97816,96.159569,96.401937,96.239127,97.14417,97.133836,96.172135,96.671003,96.913413,97.116673,97.634291,97.749011,99.326003,99.540582,100.189357,100.674891,101.616656,101.616656,101.849093,102.504211,103.25119,103.25119,105.182792,104.717595,104.206738,104.030342,106.793031,105.795336,105.66687,106.244392,106.362689,106.110486,106.873558,106.435265,106.435265,106.435265,106.421346,106.421346,106.421346,109.035258,109.419359,110.214052,111.065347,111.314749,97.610262,97.610262,160
PORT_SALOU,2018-06-09,TUI_UK_LTD,DBL,MP,VACAC,DESCONOCIDO,GB,54,56,59,52,50,50,49,52,62,61,56,56,55,54,54,54,51,51,62,59,61,53,52,51,51,50,45,42,42,41,41,39,39,39,35,31,31,31,31,31,28,26,26,26,24,17,17,15,15,13,9,9,3,54.712123,54.70616999999999,54.697766,54.368619,54.361546,54.21609100000001,54.172264,55.10111800000001,57.56844,57.67761,57.99113000000001,57.99113000000001,57.617415,57.440061,58.685345,58.685345,58.422629,58.422629,61.387376,61.55037,62.51250200000001,59.771515,59.941946,60.119061,60.119061,59.503535,60.458473,61.140572,61.140572,59.395223,59.395223,59.326913,59.326913,59.326913,60.444794,59.095447,59.095447,59.095447,59.095447,59.095447,59.582946,60.250166,60.250166,60.250166,61.028589,65.195441,65.195441,67.100288,67.100288,68.220613,64.23785500000001,64.23785500000001,77.56662,160
PORT_SALOU,2018-06-09,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,87,88,87,90,100,106,125,141,154,150,147,145,145,146,145,145,148,144,148,148,146,163,165,155,155,155,166,167,165,165,166,163,165,142,135,134,135,128,127,124,124,118,99,99,87,80,80,78,73,73,69,53,28,86.379001,86.56182199999998,87.04476899999997,87.039236,88.958175,89.51548199999998,91.07512,91.680451,93.57344,93.836022,93.903795,94.424744,95.215395,95.018702,95.100963,95.100963,95.23629,95.292728,96.512198,96.512198,96.646239,98.29837,98.854582,98.187032,98.187032,98.187032,99.278821,99.225436,99.421006,99.421006,99.567994,100.12113,101.045298,100.784353,101.575151,101.658819,101.521279,102.222372,102.052305,102.477324,102.477324,102.885262,99.460573,99.460573,100.21059,100.835801,100.835801,101.097325,101.452684,101.452684,101.007175,101.556358,102.974508,160
AV_SUITES,2018-06-09,TUI_UK_LTD,SUI,MP,VACAC,DESCONOCIDO,GB,47,47,59,62,71,74,74,78,90,89,89,92,91,93,92,88,88,84,91,92,83,83,66,52,51,32,25,23,23,23,21,21,21,20,21,21,21,21,18,18,16,16,13,11,11,11,11,11,9,9,5,5,5,74.99004000000002,74.99004000000002,74.58935699999998,75.000197,74.276741,74.371173,74.371173,75.070417,74.466222,74.71048,74.986272,74.882964,75.026533,75.515837,76.099508,76.565067,76.565067,77.364703,76.983002,76.190911,76.06961700000002,77.085809,72.998324,72.859514,72.651768,74.13250500000002,74.976879,76.121114,76.121114,76.121114,76.011436,76.011436,76.011436,76.357462,76.011436,76.011436,76.011436,76.011436,74.77091800000002,74.77091800000002,73.461033,73.461033,73.294698,75.381337,75.381337,75.381337,75.381337,75.381337,76.6782,76.6782,71.090909,71.090909,71.090909,160
AV_SUITES,2018-06-09,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,94,94,121,122,129,138,145,157,165,163,161,166,164,167,170,161,162,155,161,157,145,166,151,113,113,99,96,96,96,97,96,96,97,98,103,103,103,101,98,96,95,93,91,82,82,82,76,68,57,37,19,16,8,106.810714,106.810714,112.461587,112.391857,112.861678,114.07834,114.224088,115.310332,116.081621,116.230419,116.075363,116.887728,116.441597,117.106786,118.275943,117.641001,117.05726,116.882222,118.893046,119.213714,119.294724,121.22262,121.659517,124.433678,124.433678,126.392159,126.003846,126.003846,126.003846,125.488811,125.44466,124.497548,124.530539,124.32058,125.681339,125.681339,125.681339,126.213283,126.451561,126.920249,127.161993,127.33458799999998,127.768514,128.539284,128.539284,128.539284,128.132877,129.11218,131.04316,131.21207900000002,135.345671,135.042024,116.613637,160
DONAIRE_BEACH,2018-06-10,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,52,52,53,57,57,62,69,64,80,79,79,80,76,77,83,83,88,88,86,91,96,87,90,93,93,94,96,96,96,96,96,96,94,94,100,100,100,97,98,62,62,62,50,50,50,49,49,49,49,49,49,33,32,91.032376,91.032376,91.839655,92.131657,91.493698,92.401185,95.380628,96.198717,99.910164,100.716886,100.716886,102.896697,103.843413,103.417843,103.154406,103.154406,104.27902,104.27902,104.478152,103.408923,103.374423,105.655612,106.721727,107.273313,107.273313,107.035396,106.979762,106.979762,106.979762,106.979762,106.979762,106.979762,107.468694,107.468694,108.060707,108.336189,108.336189,108.779576,108.536,108.691015,108.691015,108.691015,110.04317,110.04317,110.04317,110.324199,110.324199,110.324199,110.324199,110.324199,110.324199,111.00131100000002,110.600699,161
BAHIA_TOSSA,2018-06-10,TUI_UK_LTD,DBL,MP,DESCONOCIDO,DESCONOCIDO,GB,90,90,89,90,93,96,93,92,91,103,97,94,94,106,103,102,104,106,116,112,106,98,99,86,71,71,67,60,64,58,52,52,67,59,53,56,47,44,41,38,38,38,38,36,36,36,32,32,32,30,28,28,23,66.59443399999999,66.59443399999999,66.545955,66.902363,67.100038,67.143171,67.522178,67.702606,68.110776,68.670773,68.53232,68.660528,68.660528,69.715087,69.750919,69.36969,69.521539,70.076879,70.226519,69.039804,69.421001,69.820073,69.93378100000001,68.01077099999999,68.177132,68.177132,68.075088,67.68430500000001,67.431309,67.82388900000001,68.30706500000001,68.30706500000001,70.401275,69.969709,71.09835600000002,71.31524499999998,71.045731,70.931392,71.465175,70.858358,70.858358,70.858358,70.858358,70.85554,70.85554,70.85554,70.054248,70.054248,70.054248,69.997259,70.451608,70.451608,71.459471,161
BAHIA_TOSSA,2018-06-10,TUI_UK_LTD,DBL,TI,DESCONOCIDO,DESCONOCIDO,GB,99,99,100,101,103,103,106,105,102,120,110,108,108,126,130,131,129,131,138,138,138,135,135,133,129,129,125,125,125,117,107,103,128,129,126,138,137,136,126,120,118,114,112,112,110,110,91,85,85,61,55,55,53,108.553628,108.553628,108.719274,109.194654,109.309171,109.309171,109.365601,110.075602,110.022567,110.87537,111.219412,111.887616,112.154477,112.038742,112.077431,112.285049,112.376854,112.285049,112.986933,112.986933,112.986933,113.18799,113.272165,113.345294,113.78728999999998,113.78728999999998,114.08593799999998,114.08593799999998,114.08593799999998,113.990315,114.468543,114.834489,114.145309,114.028608,114.961468,115.067025,115.399299,115.465738,116.110862,116.755799,117.055204,117.286806,117.510271,117.510271,117.712937,117.712937,117.798766,117.803813,117.803813,114.836598,116.347697,116.347697,116.998897,161
TAURUS_AQUAPARK,2018-06-10,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,90,90,91,101,103,108,105,104,102,113,110,110,103,124,119,111,112,107,124,122,105,102,100,103,94,94,93,89,85,85,75,77,95,96,107,117,118,120,126,123,119,116,116,116,114,114,114,88,85,58,55,35,17,80.729897,80.729897,80.801797,81.699935,81.770193,81.85574799999998,81.70097700000002,81.749675,81.674357,84.59713599999998,84.524165,84.509289,84.71248,86.393804,86.417226,86.494798,86.828067,86.628019,90.656375,90.705138,91.800281,92.111724,91.729359,92.348971,92.213728,92.213728,92.345059,92.50357,93.091973,93.091973,93.043522,93.842934,94.864252,94.624189,98.528913,99.566316,99.4005,100.265105,100.689876,100.580567,100.995987,101.750586,101.750586,101.750586,101.614376,101.614376,101.614376,100.816189,101.425744,101.704787,102.625875,98.052721,100.075821,161
TAURUS_AQUAPARK,2018-06-10,TUI_UK_LTD,DBL,MP,VACAC,DESCONOCIDO,GB,49,49,48,56,58,60,59,62,64,69,67,68,68,68,69,69,74,76,78,58,55,53,53,53,49,49,43,43,43,43,43,41,57,56,54,61,62,69,66,66,49,49,49,49,49,47,47,47,47,47,47,41,33,54.788455000000006,54.788455000000006,54.907153,55.731616,56.94416,57.396005,57.455105,58.51622,58.78741700000001,60.850869,61.093364,60.916858,60.916858,62.22126700000001,62.63683399999999,62.63683399999999,62.284223,62.32459,62.679552,60.425175,60.745887,61.327806,61.327806,61.327806,62.326737,62.326737,64.17359599999999,64.17359599999999,64.17359599999999,64.17359599999999,65.14579300000001,64.909337,64.356472,64.629071,64.585165,64.982318,64.843307,64.732324,65.55349,65.55349,66.96185,66.96185,66.96185,66.96185,66.96185,66.832859,66.832859,66.832859,66.832859,66.832859,66.832859,68.40961999999999,66.725459,161
PORT_SALOU,2018-06-10,TUI_UK_LTD,DBL,MP,VACAC,DESCONOCIDO,GB,61,61,63,66,60,57,57,58,62,71,70,65,65,64,62,62,62,59,59,70,67,69,61,60,59,59,58,53,50,50,49,49,47,47,47,43,37,37,37,37,36,33,31,28,28,26,20,20,18,18,16,12,11,53.140617000000006,53.140617000000006,53.185215,53.439674,53.627581000000006,53.48495,53.357358,53.34649399999999,54.384241,56.595966,56.677207,57.120909,57.120909,56.78615,56.866708,57.306369,57.306369,56.571562,56.571562,59.426221,59.48194,60.392475,58.358633,58.482792,58.611159,58.611159,58.054535,58.728633,59.19780600000001,59.19780600000001,57.697764,57.697764,57.568849,57.568849,57.568849,58.315211,57.207362,57.207362,57.207362,57.207362,57.382314,57.970789,58.426383,59.231807,59.231807,59.872016,62.560894,62.560894,63.75452900000001,63.75452900000001,64.246573,55.726129,56.164042,161
PORT_SALOU,2018-06-10,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,82,82,81,77,78,89,95,100,116,128,125,122,120,120,122,121,121,124,120,124,124,123,141,143,133,133,134,145,146,144,145,147,144,146,146,139,138,139,129,128,125,119,115,96,94,82,75,75,73,65,65,61,40,91.863025,91.863025,91.791749,92.037129,92.120569,94.651365,95.029422,96.683567,98.069712,99.664929,99.898385,100.12912,100.826515,101.537166,100.914739,101.062043,101.062043,100.930043,101.253605,102.516816,102.516816,102.630405,103.575059,103.63188,102.938304,102.938304,102.874992,102.574814,102.720335,102.830238,102.694105,102.554173,103.508111,103.559077,103.039382,104.313622,104.414708,104.2613,104.55138,104.400837,104.845366,105.575538,105.962355,102.733753,102.667431,102.504849,102.332842,102.332842,102.653293,102.705643,102.705643,102.283868,103.259766,161
AV_SUITES,2018-06-10,TUI_UK_LTD,SUI,MP,VACAC,DESCONOCIDO,GB,52,52,52,68,71,80,83,83,91,103,102,102,105,104,106,105,100,101,98,104,101,87,89,73,62,61,47,43,41,41,41,39,39,39,38,39,39,39,39,36,36,34,34,31,29,29,29,27,19,13,13,9,7,74.23101700000002,74.23101700000002,74.23101700000002,73.914339,74.30098199999998,74.524262,74.097865,74.097865,75.669391,76.555276,76.788883,77.029525,76.742101,76.885601,77.14903000000002,77.295038,77.99823,78.244099,78.821145,79.83402099999998,78.592884,77.50312,77.412285,75.189904,75.830426,75.70544100000002,77.03522,76.941245,77.151239,77.151239,77.151239,77.145009,77.145009,77.145009,77.356959,77.145009,77.145009,77.145009,77.145009,77.018204,77.018204,76.53398100000003,76.53398100000003,75.565129,76.513194,76.513194,76.513194,77.601714,77.771692,74.13385799999998,74.13385799999998,69.898989,72.85714200000002,161
AV_SUITES,2018-06-10,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,91,91,92,121,124,131,140,144,156,165,163,162,171,169,171,174,165,169,163,169,164,156,182,170,136,136,124,121,121,121,122,122,125,126,127,133,133,133,125,116,114,110,108,106,95,95,95,83,75,60,40,22,19,107.228526,107.228526,107.19294,111.852611,112.094941,112.831037,113.335307,113.720358,114.581525,114.713179,115.038717,115.399506,115.738673,115.798423,116.100183,116.608042,116.090904,116.323475,115.947763,117.384017,117.804815,117.615319,119.983769,122.937716,124.538307,124.538307,126.130962,125.816403,125.816403,125.816403,126.38933,126.426961,126.30084,125.918943,126.118938,127.314219,127.314219,127.314219,128.000748,128.211466,128.637026,128.242835,128.411473,128.80431399999998,129.947684,129.947684,129.947684,129.837659,130.88034299999998,133.315809,136.125825,138.706378,136.375214,161
DONAIRE_BEACH,2018-06-11,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,52,52,53,57,57,62,69,64,80,79,79,80,76,77,83,83,88,88,86,91,96,87,90,93,93,94,96,96,96,96,96,96,94,94,100,100,100,97,98,62,62,62,50,50,50,49,49,49,49,49,49,33,32,82.849652,82.849652,82.991425,84.587018,84.631723,86.53692,90.537744,90.977483,94.653881,95.308913,95.308913,97.610902,98.791416,98.431457,98.888864,98.888864,98.9293,98.9293,99.416219,99.066706,98.971404,100.927724,103.477446,103.249923,103.249923,103.468763,103.138921,103.138921,103.138921,103.138921,103.138921,103.138921,103.546132,103.546132,104.605318,104.605318,104.605318,104.970806,104.766094,103.737954,103.737954,103.737954,104.835464,104.835464,104.835464,105.010214,105.010214,105.010214,105.010214,105.010214,105.010214,106.270955,106.5834,162
BAHIA_TOSSA,2018-06-11,TUI_UK_LTD,DBL,MP,DESCONOCIDO,DESCONOCIDO,GB,90,90,89,90,93,96,93,92,91,103,97,94,94,106,103,102,104,106,116,112,106,98,99,86,71,71,67,60,64,58,52,52,67,59,53,56,47,44,41,38,38,38,38,36,36,36,32,32,32,30,28,28,23,68.750338,68.750338,68.72608199999999,69.296803,69.270611,69.378488,69.329114,69.504628,69.554179,70.22466,69.834245,69.722572,69.722572,70.024304,70.069142,69.69103199999999,69.469701,70.281079,70.325695,70.134405,69.758651,69.269053,69.56569300000001,68.110297,68.435969,68.435969,67.942528,68.444914,68.144379,68.610726,68.67769799999999,68.67769799999999,70.471834,70.918862,71.228975,71.795764,71.92029699999998,71.542962,72.121494,71.56649200000003,71.56649200000003,71.56649200000003,71.56649200000003,70.65352,70.65352,70.65352,69.826975,69.826975,69.826975,69.754834,70.191868,70.191868,72.32844,162
BAHIA_TOSSA,2018-06-11,TUI_UK_LTD,DBL,TI,DESCONOCIDO,DESCONOCIDO,GB,99,99,100,101,103,103,106,105,102,120,110,108,108,126,130,131,129,131,138,138,138,135,135,133,129,129,125,125,125,117,107,103,128,129,126,138,137,136,126,120,118,114,112,112,110,110,91,85,85,61,55,55,53,107.782002,107.782002,108.136909,108.708911,109.002347,109.002347,108.960257,109.120943,108.784928,109.642256,109.971718,110.567179,110.766699,111.442249,111.154515,111.587777,111.668771,111.721038,111.879497,111.879497,111.879497,111.917223,111.816751,111.867994,112.264183,112.264183,112.50391,112.50391,112.50391,112.814667,113.109079,113.42223,113.34766,113.237143,114.291851,114.468771,115.01638,115.080003,115.813625,116.460367,116.754764,116.551582,116.761919,116.761919,116.846846,116.846846,117.501153,117.162165,117.162165,115.570009,117.161117,117.161117,117.84301200000002,162
TAURUS_AQUAPARK,2018-06-11,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,90,90,91,101,103,108,105,104,102,113,110,110,103,124,119,111,112,107,124,122,105,102,100,103,94,94,93,89,85,85,75,77,95,96,107,117,118,120,126,123,119,116,116,116,114,114,114,88,85,58,55,35,17,86.68978299999998,86.68978299999998,86.733152,87.046728,87.415662,87.164936,87.161857,87.582145,87.946528,88.300212,88.328234,88.563796,89.042536,91.333967,91.721555,92.205991,92.097009,92.245127,94.090779,94.193609,96.100331,96.284209,96.662621,96.988555,97.460032,97.460032,97.647774,98.079339,98.930131,98.930131,101.371725,100.6041,100.318518,100.021639,101.86841,101.893549,101.708011,102.257619,102.530236,102.432836,103.040387,102.95126,102.95126,102.95126,102.836114,102.836114,102.836114,104.888718,105.516876,107.325803,107.756749,102.346382,99.706518,162
TAURUS_AQUAPARK,2018-06-11,TUI_UK_LTD,DBL,MP,VACAC,DESCONOCIDO,GB,49,49,48,56,58,60,59,62,64,69,67,68,68,68,69,69,74,76,78,58,55,53,53,53,49,49,43,43,43,43,43,41,57,56,54,61,62,69,66,66,49,49,49,49,49,47,47,47,47,47,47,41,33,53.14488100000001,53.14488100000001,53.229339,56.416603,56.916108,57.174737,56.88494,57.182075,57.494965,59.109253,59.29976,59.176368,59.176368,60.192008,60.636984,60.636984,61.6499,61.43901700000001,61.383296,60.519108,60.84494399999999,60.779058,60.779058,60.779058,61.73319300000001,61.73319300000001,63.497232,63.497232,63.497232,63.497232,63.497232,64.19998000000001,62.507001,62.746574,62.478182,64.769428,65.190815,64.874617,65.647154,65.647154,65.381704,65.381704,65.381704,65.381704,65.381704,66.07493000000001,66.07493000000001,66.07493000000001,66.07493000000001,66.07493000000001,66.07493000000001,68.560396,64.753007,162
PORT_SALOU,2018-06-11,TUI_UK_LTD,DBL,MP,VACAC,DESCONOCIDO,GB,61,61,63,66,60,57,57,58,62,71,70,65,65,64,62,62,62,59,59,70,67,69,61,60,59,59,58,53,50,50,49,49,47,47,47,43,37,37,37,37,36,33,31,28,28,26,20,20,18,18,16,12,11,56.590546,56.590546,56.43904200000001,57.123904,57.59256800000001,57.94433000000001,57.816738,58.004851,58.45466800000001,60.12481500000001,60.256469,60.91955400000001,60.91955400000001,60.644149,60.578212,60.372934,60.372934,59.794054,59.794054,61.036023,61.163823,62.025608,58.894921,59.028018,59.165627,59.165627,58.618562,59.345871,59.852077,59.852077,58.365388,58.365388,58.26488199999999,58.26488199999999,58.26488199999999,59.07599200000001,57.158222,57.158222,57.158222,57.158222,57.331809,57.91569300000001,58.367732,59.166872,59.166872,59.802086,62.469985,62.469985,63.75452900000001,63.75452900000001,64.246573,55.726129,56.164042,162
PORT_SALOU,2018-06-11,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,82,82,81,77,78,89,95,100,116,128,125,122,120,120,122,121,121,124,120,124,124,123,141,143,133,133,134,145,146,144,145,147,144,146,146,139,138,139,129,128,125,119,115,96,94,82,75,75,73,65,65,61,40,89.705387,89.705387,89.607474,88.963706,89.086549,90.778732,91.710495,92.438952,94.419205,96.166316,97.341805,97.509674,98.089403,99.044774,98.341775,98.467815,98.467815,98.117494,98.602744,99.480015,99.480015,99.568914,100.885628,100.980063,100.281928,100.281928,100.457592,100.469329,100.629271,100.872859,101.031122,100.913815,101.563358,101.868256,101.229613,101.690653,101.772733,101.931353,101.776547,101.604326,102.138829,102.472246,102.751123,99.498764,99.363612,99.475061,98.987171,98.987171,99.21596,99.466316,99.466316,98.832126,96.95495,162
AV_SUITES,2018-06-11,TUI_UK_LTD,SUI,MP,VACAC,DESCONOCIDO,GB,52,52,52,68,71,80,83,83,91,103,102,102,105,104,106,105,100,101,98,104,101,87,89,73,62,61,47,43,41,41,41,39,39,39,38,39,39,39,39,36,36,34,34,31,29,29,29,27,19,13,13,9,7,69.516869,69.516869,69.516869,72.41625400000002,72.866197,73.25089,73.82592199999998,73.82592199999998,74.52882199999998,74.957437,75.17538,75.416022,75.243962,75.373056,75.744355,75.486386,75.99810699999998,76.100736,76.463746,76.50704499999998,75.57090600000002,75.44072800000002,75.568353,73.37119200000002,74.46784,74.32051700000002,75.239008,74.97794300000002,75.619883,75.619883,75.619883,75.931392,75.931392,75.931392,76.111405,75.931392,75.931392,75.931392,75.931392,75.304462,75.304462,73.91595500000003,73.91595500000003,73.890226,74.72278100000003,74.72278100000003,74.72278100000003,75.67867700000002,77.197529,73.294698,73.294698,68.686868,70.64935,162
AV_SUITES,2018-06-11,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,91,91,92,121,124,131,140,144,156,165,163,162,171,169,171,174,165,169,163,169,164,156,182,170,136,136,124,121,121,121,122,122,125,126,127,133,133,133,125,116,114,110,108,106,95,95,95,83,75,60,40,22,19,115.013487,115.013487,114.893281,118.955123,118.592206,119.075845,119.54902,119.589119,119.402106,119.902141,120.291348,120.68456100000002,120.900976,121.040377,120.979392,121.852709,121.205473,121.643065,122.136061,122.736232,123.320208,123.122658,125.729831,127.100588,127.630266,127.630266,129.122821,129.17057,129.17057,129.17057,128.904268,128.693017,128.529602,128.105846,128.28862,128.638005,128.638005,128.638005,129.846473,129.747279,130.226498,130.320685,130.527802,130.891962,131.387731,131.387731,131.387731,133.136534,134.214523,135.437021,135.17463500000002,134.72621999999998,136.97880700000002,162
DONAIRE_BEACH,2018-06-12,Otros,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,51,49,46,44,37,30,28,24,20,18,17,17,14,9,8,8,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.07041,70.2282,70.432806,72.309711,73.165602,73.819091,75.380844,74.731061,76.325,77.108586,77.569519,77.569519,76.131169,78.40202,78.63295500000002,78.63295500000002,79.475325,81.575,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,80.818182,163
