date_int,date,temp,weather,rain,rain_total,hotel
20191201,2019-12-01,16,1,0.8,1,PAV
20191202,2019-12-02,15,1,0.1,1,PAV
20191203,2019-12-03,13,3,0.3,1,PAV
20191204,2019-12-04,13,2,78.5,3,PAV
20191205,2019-12-05,14,2,14.4,2,PAV
20191206,2019-12-06,15,2,0.0,0,PAV
20191207,2019-12-07,16,1,0.0,0,PAV
20191208,2019-12-08,15,1,0.0,0,PAV
20191209,2019-12-09,15,1,0.1,1,PAV
20191210,2019-12-10,14,3,0.0,0,PAV
